Input,Coverage,Assembler,Polisher,Id,Gene-number,Isolet,Organism,Genome-Type,metaQuast-version,# contigs (>= 1000 bp),# contigs (>= 5000 bp),# contigs (>= 10000 bp),# contigs (>= 25000 bp),# contigs (>= 50000 bp),Total length (>= 1000 bp),Total length (>= 5000 bp),Total length (>= 10000 bp),Total length (>= 25000 bp),Total length (>= 50000 bp),# contigs,Largest contig,Total length,Reference length,GC (%),Reference GC (%),N50,NG50,N90,NG90,L50,LG50,L90,LG90,# misassemblies,# misassembled contigs,Misassembled contigs length,# local misassemblies,# scaffold gap ext. mis.,# scaffold gap loc. mis.,# unaligned mis. contigs,# unaligned contigs,Unaligned length,Genome fraction (%),Duplication ratio,# N's per 100 kbp,# mismatches per 100 kbp,# indels per 100 kbp,Largest alignment,Total aligned length,NA50,NGA50,NA90,NGA90,LA50,LGA50,LA90,LGA90
voltrax--200x-flye--09.fasta,200,flye,NA,09,NA,Salmonella_enterica_chromosome,Salmonella enterica,chromosome,QUAST v5.1.0rc1 2023ea6d (MetaQUAST mode),1,1,1,1,1,4757983,4757983,4757983,4757983,4757983,1,4757983,4757983,4759746,52.18,52.19,4757983,4757983,4757983,4757983,1,1,1,1,2,1,4757983,0,0,0,0,0 + 0 part,0,99.931,1.000,0.00,0.46,1.81,4756434,4757749,4756434,4756434,4756434,4756434,1,1,1,1
voltrax--200x-flye--10.fasta,200,flye,NA,10,NA,Salmonella_enterica_chromosome,Salmonella enterica,chromosome,QUAST v5.1.0rc1 2023ea6d (MetaQUAST mode),1,1,1,1,1,4757941,4757941,4757941,4757941,4757941,1,4757941,4757941,4759746,52.18,52.19,4757941,4757941,4757941,4757941,1,1,1,1,2,1,4757941,0,0,0,0,0 + 0 part,0,99.930,1.000,0.00,0.53,1.83,4756392,4757707,4756392,4756392,4756392,4756392,1,1,1,1
voltrax--200x-flye--11.fasta,200,flye,NA,11,NA,Salmonella_enterica_chromosome,Salmonella enterica,chromosome,QUAST v5.1.0rc1 2023ea6d (MetaQUAST mode),1,1,1,1,1,4757975,4757975,4757975,4757975,4757975,1,4757975,4757975,4759746,52.18,52.19,4757975,4757975,4757975,4757975,1,1,1,1,2,1,4757975,0,0,0,0,0 + 0 part,0,99.931,1.000,0.00,0.48,1.77,4756426,4757741,4756426,4756426,4756426,4756426,1,1,1,1
voltrax--200x-flye--12.fasta,200,flye,NA,12,NA,Salmonella_enterica_chromosome,Salmonella enterica,chromosome,QUAST v5.1.0rc1 2023ea6d (MetaQUAST mode),2,2,2,2,1,4746411,4746411,4746411,4746411,4721205,2,4721205,4746411,4759746,52.18,52.19,4721205,4721205,4721205,4721205,1,1,1,1,2,1,4721205,1,0,0,0,0 + 0 part,0,99.686,1.000,0.00,0.40,1.62,3552519,4746175,3552519,3552519,1167135,1167135,1,1,2,2
voltrax--200x-flye-medaka--01-polished.fasta,200,flye,medaka,01,NA,Salmonella_enterica_chromosome,Salmonella enterica,chromosome,QUAST v5.1.0rc1 2023ea6d (MetaQUAST mode),2,2,2,2,1,4746303,4746303,4746303,4746303,4721106,2,4721106,4746303,4759746,52.18,52.19,4721106,4721106,4721106,4721106,1,1,1,1,2,1,4721106,0,0,0,0,0 + 0 part,0,99.685,1.000,0.00,0.40,0.95,3552517,4746069,3552517,3552517,1167040,1167040,1,1,2,2
voltrax--200x-flye-medaka--02-polished.fasta,200,flye,medaka,02,NA,Salmonella_enterica_chromosome,Salmonella enterica,chromosome,QUAST v5.1.0rc1 2023ea6d (MetaQUAST mode),2,2,2,2,1,4751898,4751898,4751898,4751898,4726702,2,4726702,4751898,4759746,52.18,52.19,4726702,4726702,4726702,4726702,1,1,1,1,2,1,4726702,0,0,0,0,0 + 0 part,0,99.803,1.000,0.00,0.40,0.93,3552516,4751664,3552516,3552516,1172637,1172637,1,1,2,2
voltrax--200x-flye-medaka--03-polished.fasta,200,flye,medaka,03,NA,Salmonella_enterica_chromosome,Salmonella enterica,chromosome,QUAST v5.1.0rc1 2023ea6d (MetaQUAST mode),2,2,2,2,1,4746300,4746300,4746300,4746300,4721103,2,4721103,4746300,4759746,52.18,52.19,4721103,4721103,4721103,4721103,1,1,1,1,2,1,4721103,0,0,0,0,0 + 0 part,0,99.685,1.000,0.00,0.40,0.86,3552519,4746066,3552519,3552519,1167035,1167035,1,1,2,2
voltrax--200x-flye-medaka--04-polished.fasta,200,flye,medaka,04,NA,Salmonella_enterica_chromosome,Salmonella enterica,chromosome,QUAST v5.1.0rc1 2023ea6d (MetaQUAST mode),1,1,1,1,1,4757955,4757955,4757955,4757955,4757955,1,4757955,4757955,4759746,52.18,52.19,4757955,4757955,4757955,4757955,1,1,1,1,2,1,4757955,0,0,0,0,0 + 0 part,0,99.930,1.000,0.00,0.46,0.99,4756406,4757721,4756406,4756406,4756406,4756406,1,1,1,1
voltrax--200x-flye-medaka--05-polished.fasta,200,flye,medaka,05,NA,Salmonella_enterica_chromosome,Salmonella enterica,chromosome,QUAST v5.1.0rc1 2023ea6d (MetaQUAST mode),1,1,1,1,1,4757963,4757963,4757963,4757963,4757963,1,4757963,4757963,4759746,52.18,52.19,4757963,4757963,4757963,4757963,1,1,1,1,2,1,4757963,0,0,0,0,0 + 0 part,0,99.930,1.000,0.00,0.46,0.82,4756414,4757729,4756414,4756414,4756414,4756414,1,1,1,1
voltrax--200x-flye-medaka--06-polished.fasta,200,flye,medaka,06,NA,Salmonella_enterica_chromosome,Salmonella enterica,chromosome,QUAST v5.1.0rc1 2023ea6d (MetaQUAST mode),1,1,1,1,1,4757963,4757963,4757963,4757963,4757963,1,4757963,4757963,4759746,52.18,52.19,4757963,4757963,4757963,4757963,1,1,1,1,2,1,4757963,0,0,0,0,0 + 0 part,0,99.930,1.000,0.00,0.46,0.88,4756414,4757729,4756414,4756414,4756414,4756414,1,1,1,1
voltrax--200x-flye-medaka--07-polished.fasta,200,flye,medaka,07,NA,Salmonella_enterica_chromosome,Salmonella enterica,chromosome,QUAST v5.1.0rc1 2023ea6d (MetaQUAST mode),1,1,1,1,1,4757969,4757969,4757969,4757969,4757969,1,4757969,4757969,4759746,52.18,52.19,4757969,4757969,4757969,4757969,1,1,1,1,2,1,4757969,0,0,0,0,0 + 0 part,0,99.930,1.000,0.00,0.46,0.92,4756420,4757735,4756420,4756420,4756420,4756420,1,1,1,1
voltrax--200x-flye-medaka--08-polished.fasta,200,flye,medaka,08,NA,Salmonella_enterica_chromosome,Salmonella enterica,chromosome,QUAST v5.1.0rc1 2023ea6d (MetaQUAST mode),1,1,1,1,1,4757964,4757964,4757964,4757964,4757964,1,4757964,4757964,4759746,52.18,52.19,4757964,4757964,4757964,4757964,1,1,1,1,2,1,4757964,0,0,0,0,0 + 0 part,0,99.930,1.000,0.00,0.80,0.97,4756415,4757730,4756415,4756415,4756415,4756415,1,1,1,1
voltrax--200x-flye-medaka--09-polished.fasta,200,flye,medaka,09,NA,Salmonella_enterica_chromosome,Salmonella enterica,chromosome,QUAST v5.1.0rc1 2023ea6d (MetaQUAST mode),1,1,1,1,1,4757966,4757966,4757966,4757966,4757966,1,4757966,4757966,4759746,52.18,52.19,4757966,4757966,4757966,4757966,1,1,1,1,2,1,4757966,0,0,0,0,0 + 0 part,0,99.931,1.000,0.00,0.48,0.99,4756417,4757732,4756417,4756417,4756417,4756417,1,1,1,1
voltrax--200x-flye-medaka--10-polished.fasta,200,flye,medaka,10,NA,Salmonella_enterica_chromosome,Salmonella enterica,chromosome,QUAST v5.1.0rc1 2023ea6d (MetaQUAST mode),1,1,1,1,1,4757959,4757959,4757959,4757959,4757959,1,4757959,4757959,4759746,52.18,52.19,4757959,4757959,4757959,4757959,1,1,1,1,2,1,4757959,0,0,0,0,0 + 0 part,0,99.930,1.000,0.00,1.01,0.95,4756410,4757725,4756410,4756410,4756410,4756410,1,1,1,1
voltrax--200x-flye-medaka--11-polished.fasta,200,flye,medaka,11,NA,Salmonella_enterica_chromosome,Salmonella enterica,chromosome,QUAST v5.1.0rc1 2023ea6d (MetaQUAST mode),1,1,1,1,1,4757981,4757981,4757981,4757981,4757981,1,4757981,4757981,4759746,52.18,52.19,4757981,4757981,4757981,4757981,1,1,1,1,2,1,4757981,0,0,0,0,0 + 0 part,0,99.931,1.000,0.00,0.46,0.92,4756432,4757747,4756432,4756432,4756432,4756432,1,1,1,1
voltrax--200x-flye-medaka--12-polished.fasta,200,flye,medaka,12,NA,Salmonella_enterica_chromosome,Salmonella enterica,chromosome,QUAST v5.1.0rc1 2023ea6d (MetaQUAST mode),2,2,2,2,1,4746315,4746315,4746315,4746315,4721118,2,4721118,4746315,4759746,52.18,52.19,4721118,4721118,4721118,4721118,1,1,1,1,2,1,4721118,0,0,0,0,0 + 0 part,0,99.685,1.000,0.00,0.40,1.10,3552516,4746081,3552516,3552516,1167053,1167053,1,1,2,2
voltrax--200x-raven--01.fasta,200,raven,NA,01,NA,Salmonella_enterica_chromosome,Salmonella enterica,chromosome,QUAST v5.1.0rc1 2023ea6d (MetaQUAST mode),4,4,4,4,4,12947555,12947555,12947555,12947555,12947555,4,6792639,12947555,4759746,59.07,52.19,6792639,6792639,1371000,6792639,1,1,3,1,10,1,1371000,12,0,0,1,0 + 3 part,10076527,58.401,1.034,0.00,1414.03,174.63,565400,2872985,-,11107,-,-,-,34,-,-
voltrax--200x-raven--02.fasta,200,raven,NA,02,NA,Salmonella_enterica_chromosome,Salmonella enterica,chromosome,QUAST v5.1.0rc1 2023ea6d (MetaQUAST mode),5,5,5,5,5,6523569,6523569,6523569,6523569,6523569,5,2573271,6523569,4759746,51.16,52.19,1976846,2573271,526585,1976846,2,1,4,2,28,2,3099856,43,0,0,2,0 + 3 part,2987642,71.392,1.041,0.00,939.10,127.21,1263250,3535927,11588,200892,-,-,26,6,-,-
voltrax--200x-raven--03.fasta,200,raven,NA,03,NA,Salmonella_enterica_chromosome,Salmonella enterica,chromosome,QUAST v5.1.0rc1 2023ea6d (MetaQUAST mode),9,9,9,9,9,12820006,12820006,12820006,12820006,12820006,9,6895907,12820006,4759746,59.25,52.19,6895907,6895907,855892,6895907,1,1,6,1,33,3,3023204,62,0,0,3,0 + 8 part,9427374,68.833,1.036,0.00,1240.51,163.62,498698,3392632,-,175590,-,-,-,9,-,-
voltrax--200x-raven--04.fasta,200,raven,NA,04,NA,Salmonella_enterica_chromosome,Salmonella enterica,chromosome,QUAST v5.1.0rc1 2023ea6d (MetaQUAST mode),7,7,7,7,7,13205955,13205955,13205955,13205955,13205955,7,6791545,13205955,4759746,59.00,52.19,6791545,6791545,726153,6791545,1,1,4,1,46,2,4164157,74,0,0,3,0 + 4 part,9547142,73.469,1.046,0.00,911.58,125.42,726153,3658801,-,357217,-,-,-,5,-,-
voltrax--200x-raven--05.fasta,200,raven,NA,05,NA,Salmonella_enterica_chromosome,Salmonella enterica,chromosome,QUAST v5.1.0rc1 2023ea6d (MetaQUAST mode),7,7,7,7,7,12708146,12708146,12708146,12708146,12708146,7,6790706,12708146,4759746,59.25,52.19,6790706,6790706,912873,6790706,1,1,4,1,2,2,766668,2,0,0,4,0 + 5 part,9755856,58.945,1.052,0.00,1510.61,184.78,345029,2952711,-,12292,-,-,-,29,-,-
voltrax--200x-raven--06.fasta,200,raven,NA,06,NA,Salmonella_enterica_chromosome,Salmonella enterica,chromosome,QUAST v5.1.0rc1 2023ea6d (MetaQUAST mode),3,3,3,3,3,12261376,12261376,12261376,12261376,12261376,3,6789814,12261376,4759746,59.57,52.19,6789814,6789814,2560536,6789814,1,1,3,1,19,1,2911026,43,0,0,2,0 + 3 part,8995987,66.699,1.029,0.00,942.49,123.50,1791576,3265710,-,277613,-,-,-,3,-,-
voltrax--200x-raven--07.fasta,200,raven,NA,07,NA,Salmonella_enterica_chromosome,Salmonella enterica,chromosome,QUAST v5.1.0rc1 2023ea6d (MetaQUAST mode),7,7,7,7,7,13936539,13936539,13936539,13936539,13936539,7,6791043,13936539,4759746,58.56,52.19,1741038,6791043,1251735,6791043,2,1,5,1,0,0,0,4,0,0,3,0 + 5 part,10198841,75.862,1.035,0.00,659.04,78.93,1249242,3737698,-,327146,-,-,-,4,-,-
voltrax--200x-raven--08.fasta,200,raven,NA,08,NA,Salmonella_enterica_chromosome,Salmonella enterica,chromosome,QUAST v5.1.0rc1 2023ea6d (MetaQUAST mode),7,7,7,7,7,13914124,13914124,13914124,13914124,13914124,7,6791940,13914124,4759746,58.55,52.19,3967076,6791940,1071845,6791940,2,1,4,1,45,2,5253874,72,0,0,3,0 + 6 part,10260967,75.272,1.020,0.00,689.32,84.67,1271093,3653157,-,647830,-,-,-,3,-,-
voltrax--200x-raven--09.fasta,200,raven,NA,09,NA,Salmonella_enterica_chromosome,Salmonella enterica,chromosome,QUAST v5.1.0rc1 2023ea6d (MetaQUAST mode),4,4,4,4,4,5585602,5585602,5585602,5585602,5585602,4,2709380,5585602,4759746,51.58,52.19,2030509,2709380,665394,2030509,2,1,3,2,11,1,2709380,41,0,0,2,0 + 3 part,1981612,73.822,1.026,0.00,838.46,128.36,1246100,3603991,107482,180319,-,-,7,4,-,-
voltrax--200x-raven--10.fasta,200,raven,NA,10,NA,Salmonella_enterica_chromosome,Salmonella enterica,chromosome,QUAST v5.1.0rc1 2023ea6d (MetaQUAST mode),7,7,7,7,7,13361203,13361203,13361203,13361203,13361203,7,6790910,13361203,4759746,58.75,52.19,6790910,6790910,879884,6790910,1,1,5,1,25,2,2200607,36,0,0,3,0 + 5 part,10267786,63.740,1.020,0.00,1158.75,153.13,741573,3093417,-,40707,-,-,-,11,-,-
voltrax--200x-raven--11.fasta,200,raven,NA,11,NA,Salmonella_enterica_chromosome,Salmonella enterica,chromosome,QUAST v5.1.0rc1 2023ea6d (MetaQUAST mode),7,7,7,7,7,7597657,7597657,7597657,7597657,7597657,7,4875510,7597657,4759746,51.21,52.19,4875510,4875510,289287,4875510,1,1,4,1,0,0,0,0,0,0,1,0 + 1 part,4093679,70.444,1.045,0.00,729.98,90.47,1051975,3503954,-,210967,-,-,-,5,-,-
voltrax--200x-raven--12.fasta,200,raven,NA,12,NA,Salmonella_enterica_chromosome,Salmonella enterica,chromosome,QUAST v5.1.0rc1 2023ea6d (MetaQUAST mode),5,5,5,5,5,14309019,14309019,14309019,14309019,14309019,5,6804401,14309019,4759746,58.34,52.19,5009721,6804401,1635673,6804401,2,1,3,1,1,1,1635673,1,0,0,2,0 + 2 part,10297921,82.457,1.022,0.00,483.31,72.20,1584295,4011097,-,285980,-,-,-,3,-,-
voltrax--200x-raven-medaka--01-polished.fasta,200,raven,medaka,01,NA,Salmonella_enterica_chromosome,Salmonella enterica,chromosome,QUAST v5.1.0rc1 2023ea6d (MetaQUAST mode),3,3,3,3,3,6189938,6189938,6189938,6189938,6189938,3,4566901,6189938,4759746,51.02,52.19,4566901,4566901,1374533,4566901,1,1,2,1,9,1,1374533,5,0,0,1,0 + 2 part,3021333,64.331,1.036,0.00,1908.15,288.72,571900,3171247,3995,23886,-,-,82,21,-,-
voltrax--200x-raven-medaka--02-polished.fasta,200,raven,medaka,02,NA,Salmonella_enterica_chromosome,Salmonella enterica,chromosome,QUAST v5.1.0rc1 2023ea6d (MetaQUAST mode),5,5,5,5,5,6558150,6558150,6558150,6558150,6558150,5,2588333,6558150,4759746,51.00,52.19,1992929,2588333,526853,1992929,2,1,4,2,61,3,5108115,50,0,0,1,0 + 3 part,2837701,75.122,1.040,0.00,1405.20,221.43,1278278,3720386,28737,200830,-,-,15,5,-,-
voltrax--200x-raven-medaka--03-polished.fasta,200,raven,medaka,03,NA,Salmonella_enterica_chromosome,Salmonella enterica,chromosome,QUAST v5.1.0rc1 2023ea6d (MetaQUAST mode),8,8,8,8,8,5961889,5961889,5961889,5961889,5961889,8,1264055,5961889,4759746,51.07,52.19,1023728,1158916,268013,959673,3,2,6,4,36,3,3045523,43,0,0,2,0 + 7 part,2357814,72.943,1.038,0.00,1752.27,294.80,502705,3603489,28645,252361,-,-,15,8,-,-
voltrax--200x-raven-medaka--04-polished.fasta,200,raven,medaka,04,NA,Salmonella_enterica_chromosome,Salmonella enterica,chromosome,QUAST v5.1.0rc1 2023ea6d (MetaQUAST mode),7,7,7,7,7,13237056,13237056,13237056,13237056,13237056,7,6791810,13237056,4759746,58.90,52.19,6791810,6791810,726225,6791810,1,1,4,1,51,2,4188138,39,0,0,2,0 + 4 part,9336026,78.370,1.046,0.00,1297.43,223.35,726225,3901030,-,363317,-,-,-,5,-,-
voltrax--200x-raven-medaka--05-polished.fasta,200,raven,medaka,05,NA,Salmonella_enterica_chromosome,Salmonella enterica,chromosome,QUAST v5.1.0rc1 2023ea6d (MetaQUAST mode),7,7,7,7,7,12754732,12754732,12754732,12754732,12754732,7,6791819,12754732,4759746,59.11,52.19,6791819,6791819,925629,6791819,1,1,4,1,53,3,3774914,55,0,0,1,0 + 5 part,9568273,63.727,1.050,0.00,1967.78,314.78,730739,3186074,-,38980,-,-,-,11,-,-
voltrax--200x-raven-medaka--06-polished.fasta,200,raven,medaka,06,NA,Salmonella_enterica_chromosome,Salmonella enterica,chromosome,QUAST v5.1.0rc1 2023ea6d (MetaQUAST mode),3,3,3,3,3,12296390,12296390,12296390,12296390,12296390,3,6791388,12296390,4759746,59.46,52.19,6791388,6791388,2577810,6791388,1,1,3,1,22,1,2927192,23,0,0,1,0 + 3 part,8792193,71.396,1.031,0.00,1387.85,241.76,1828991,3505058,-,276687,-,-,-,3,-,-
voltrax--200x-raven-medaka--07-polished.fasta,200,raven,medaka,07,NA,Salmonella_enterica_chromosome,Salmonella enterica,chromosome,QUAST v5.1.0rc1 2023ea6d (MetaQUAST mode),7,7,7,7,7,13958267,13958267,13958267,13958267,13958267,7,6792373,13958267,4759746,58.51,52.19,1744741,6792373,1253135,6792373,2,1,5,1,0,0,0,0,0,0,3,0 + 4 part,10101647,78.069,1.038,0.00,818.15,126.64,1253135,3856620,-,281844,-,-,-,4,-,-
voltrax--200x-raven-medaka--08-polished.fasta,200,raven,medaka,08,NA,Salmonella_enterica_chromosome,Salmonella enterica,chromosome,QUAST v5.1.0rc1 2023ea6d (MetaQUAST mode),7,7,7,7,7,13930908,13930908,13930908,13930908,13930908,7,6792156,13930908,4759746,58.51,52.19,3982323,6792156,1072027,6792156,2,1,4,1,51,2,5269990,44,0,0,2,0 + 5 part,10044810,79.889,1.022,0.00,891.30,139.89,1277390,3885877,-,648646,-,-,-,3,-,-
voltrax--200x-raven-medaka--09-polished.fasta,200,raven,medaka,09,NA,Salmonella_enterica_chromosome,Salmonella enterica,chromosome,QUAST v5.1.0rc1 2023ea6d (MetaQUAST mode),4,4,4,4,4,5618792,5618792,5618792,5618792,5618792,4,2723533,5618792,4759746,51.35,52.19,2046156,2723533,668763,2046156,2,1,3,2,31,2,4769689,44,0,0,1,0 + 3 part,1894237,75.989,1.029,0.00,1262.00,250.11,1265095,3722331,439334,531235,-,-,4,3,-,-
voltrax--200x-raven-medaka--10-polished.fasta,200,raven,medaka,10,NA,Salmonella_enterica_chromosome,Salmonella enterica,chromosome,QUAST v5.1.0rc1 2023ea6d (MetaQUAST mode),6,6,6,6,6,6603620,6603620,6603620,6603620,6603620,6,1824042,6603620,4759746,50.92,52.19,1669465,1669465,741511,1329448,2,2,5,3,23,2,2212304,19,0,0,2,0 + 4 part,3273298,68.548,1.020,0.00,1449.66,254.14,741511,3328430,1981,63322,-,-,79,10,-,-
voltrax--200x-raven-medaka--11-polished.fasta,200,raven,medaka,11,NA,Salmonella_enterica_chromosome,Salmonella enterica,chromosome,QUAST v5.1.0rc1 2023ea6d (MetaQUAST mode),7,7,7,7,7,7619261,7619261,7619261,7619261,7619261,7,4897078,7619261,4759746,51.12,52.19,4897078,4897078,289303,4897078,1,1,4,1,0,0,0,0,0,0,1,0 + 1 part,3988540,73.036,1.044,0.00,911.97,131.93,1052067,3630720,-,210967,-,-,-,5,-,-
voltrax--200x-raven-medaka--12-polished.fasta,200,raven,medaka,12,NA,Salmonella_enterica_chromosome,Salmonella enterica,chromosome,QUAST v5.1.0rc1 2023ea6d (MetaQUAST mode),4,4,4,4,4,7526711,7526711,7526711,7526711,7526711,4,5030725,7526711,4759746,51.17,52.19,5030725,5030725,694999,5030725,1,1,3,1,0,0,0,1,0,0,1,0 + 2 part,3381624,85.063,1.024,0.00,723.60,139.15,1635933,4145087,27628,196604,-,-,15,3,-,-
voltrax--200x-redbean--01.fasta,200,redbean,NA,01,NA,Salmonella_enterica_chromosome,Salmonella enterica,chromosome,QUAST v5.1.0rc1 2023ea6d (MetaQUAST mode),17,17,11,9,7,9619269,9619269,9571056,9543778,9477984,17,5223309,9619269,4759746,59.48,52.19,5223309,5223309,1051546,5223309,1,1,4,1,76,7,4201383,175,0,0,1,0 + 12 part,6851322,58.098,1.001,0.00,2285.64,318.42,244039,2767713,-,22059,-,-,-,38,-,-
voltrax--200x-redbean--02.fasta,200,redbean,NA,02,NA,Salmonella_enterica_chromosome,Salmonella enterica,chromosome,QUAST v5.1.0rc1 2023ea6d (MetaQUAST mode),22,22,18,15,13,7548096,7548096,7516141,7461696,7399711,22,2865872,7548096,4759746,56.96,52.19,1243281,2865872,254677,1165502,2,1,8,3,75,11,4299229,183,0,0,1,0 + 13 part,4534170,62.861,1.007,0.00,1978.31,309.23,162317,3012680,-,30673,-,-,-,38,-,-
voltrax--200x-redbean--03.fasta,200,redbean,NA,03,NA,Salmonella_enterica_chromosome,Salmonella enterica,chromosome,QUAST v5.1.0rc1 2023ea6d (MetaQUAST mode),19,19,15,12,11,9821509,9821509,9783924,9741214,9691906,19,2466965,9821509,4759746,59.29,52.19,1358508,2466965,533758,1358508,3,1,8,3,90,8,4502372,208,0,0,1,0 + 10 part,6680087,65.671,1.004,0.00,2128.93,327.83,185208,3139083,-,31369,-,-,-,37,-,-
voltrax--200x-redbean--04.fasta,200,redbean,NA,04,NA,Salmonella_enterica_chromosome,Salmonella enterica,chromosome,QUAST v5.1.0rc1 2023ea6d (MetaQUAST mode),25,25,18,14,11,10161171,10161171,10101350,10047305,9949490,25,3991460,10161171,4759746,60.05,52.19,1949757,3991460,369124,1949757,2,1,6,2,69,6,3761658,172,0,0,4,0 + 11 part,7198512,61.520,1.012,0.00,2081.37,363.79,174618,2962142,-,25900,-,-,-,38,-,-
voltrax--200x-redbean--05.fasta,200,redbean,NA,05,NA,Salmonella_enterica_chromosome,Salmonella enterica,chromosome,QUAST v5.1.0rc1 2023ea6d (MetaQUAST mode),13,13,11,8,7,6859454,6859454,6844403,6789262,6761828,13,1948029,6859454,4759746,55.64,52.19,1645005,1645005,574524,1315773,2,2,5,3,85,5,4727785,208,0,0,1,0 + 8 part,3439381,71.429,1.006,0.00,1917.50,280.60,212880,3419864,-,39201,-,-,-,24,-,-
voltrax--200x-redbean--06.fasta,200,redbean,NA,06,NA,Salmonella_enterica_chromosome,Salmonella enterica,chromosome,QUAST v5.1.0rc1 2023ea6d (MetaQUAST mode),18,18,16,12,9,4724887,4724887,4709348,4653260,4518536,18,1234654,4724887,4759746,51.39,52.19,864145,864145,124056,124056,3,3,6,6,67,6,3756763,145,0,0,2,0 + 10 part,1682552,63.090,1.013,0.00,1846.47,296.61,157027,3041689,32236,31980,-,-,32,33,-,-
voltrax--200x-redbean--07.fasta,200,redbean,NA,07,NA,Salmonella_enterica_chromosome,Salmonella enterica,chromosome,QUAST v5.1.0rc1 2023ea6d (MetaQUAST mode),30,30,26,22,19,10323646,10323646,10290018,10216362,10113967,30,5322399,10323646,4759746,58.96,52.19,5322399,5322399,120279,5322399,1,1,9,1,73,10,3860042,181,0,0,5,0 + 17 part,7021380,67.661,1.025,0.00,1975.92,292.88,119777,3302011,-,31426,-,-,-,40,-,-
voltrax--200x-redbean--08.fasta,200,redbean,NA,08,NA,Salmonella_enterica_chromosome,Salmonella enterica,chromosome,QUAST v5.1.0rc1 2023ea6d (MetaQUAST mode),22,22,18,14,13,4825828,4825828,4803176,4740159,4712510,22,1119672,4825828,4759746,51.52,52.19,988083,988083,95055,98602,3,3,9,8,82,11,4508567,219,0,0,1,0 + 13 part,1413153,71.051,1.008,0.00,2012.26,290.44,160741,3410049,41389,41457,-,-,34,33,-,-
voltrax--200x-redbean--09.fasta,200,redbean,NA,09,NA,Salmonella_enterica_chromosome,Salmonella enterica,chromosome,QUAST v5.1.0rc1 2023ea6d (MetaQUAST mode),21,21,17,12,10,6234250,6234250,6207303,6133782,6057541,21,1412881,6234250,4759746,54.38,52.19,1041362,1257920,297838,957141,3,2,7,4,89,7,4302934,188,0,0,2,0 + 13 part,3135286,64.159,1.015,0.00,2036.48,332.68,106364,3098730,-,24962,-,-,-,43,-,-
voltrax--200x-redbean--10.fasta,200,redbean,NA,10,NA,Salmonella_enterica_chromosome,Salmonella enterica,chromosome,QUAST v5.1.0rc1 2023ea6d (MetaQUAST mode),13,13,10,9,8,7989408,7989408,7964760,7944372,7896619,13,2982770,7989408,4759746,57.93,52.19,1271814,2982770,678162,980848,2,1,6,3,83,4,4328003,186,0,0,3,0 + 9 part,4993653,62.804,1.002,0.00,2123.24,302.98,211095,2995280,-,24997,-,-,-,37,-,-
voltrax--200x-redbean--11.fasta,200,redbean,NA,11,NA,Salmonella_enterica_chromosome,Salmonella enterica,chromosome,QUAST v5.1.0rc1 2023ea6d (MetaQUAST mode),24,24,17,13,12,11455181,11455181,11407048,11333586,11299626,24,4760861,11455181,4759746,60.12,52.19,1942512,4760861,442893,4760861,2,1,7,1,87,10,4346723,212,0,0,1,0 + 15 part,8284978,66.095,1.008,0.00,2104.36,308.20,182466,3169664,-,29536,-,-,-,35,-,-
voltrax--200x-redbean--12.fasta,200,redbean,NA,12,NA,Salmonella_enterica_chromosome,Salmonella enterica,chromosome,QUAST v5.1.0rc1 2023ea6d (MetaQUAST mode),20,20,15,12,10,11305466,11305466,11272750,11237035,11174248,20,2965357,11305466,4759746,60.25,52.19,1284059,2965357,529883,2471930,3,1,7,2,81,7,4476571,196,0,0,1,0 + 10 part,8179123,65.094,1.008,0.00,2171.05,300.42,144115,3123922,-,34589,-,-,-,37,-,-
voltrax--200x-redbean-medaka--01-polished.fasta,200,redbean,medaka,01,NA,Salmonella_enterica_chromosome,Salmonella enterica,chromosome,QUAST v5.1.0rc1 2023ea6d (MetaQUAST mode),17,16,11,8,7,9645932,9641094,9598597,9546911,9509314,17,5224689,9645932,4759746,59.28,52.19,5224689,5224689,1059001,5224689,1,1,4,1,68,5,4188813,60,0,0,1,0 + 8 part,6607787,63.357,1.007,0.00,2659.25,444.71,257771,3037243,-,35217,-,-,-,31,-,-
voltrax--200x-redbean-medaka--02-polished.fasta,200,redbean,medaka,02,NA,Salmonella_enterica_chromosome,Salmonella enterica,chromosome,QUAST v5.1.0rc1 2023ea6d (MetaQUAST mode),21,21,17,14,12,5040588,5040588,5012147,4958762,4896761,21,1252232,5040588,4759746,52.45,52.19,534879,1173606,164659,256467,3,2,9,8,68,8,3939035,78,0,0,1,0 + 10 part,1668716,70.355,1.007,0.00,2300.40,402.96,181987,3371330,38958,43240,-,-,34,31,-,-
voltrax--200x-redbean-medaka--03-polished.fasta,200,redbean,medaka,03,NA,Salmonella_enterica_chromosome,Salmonella enterica,chromosome,QUAST v5.1.0rc1 2023ea6d (MetaQUAST mode),15,15,11,9,8,4691005,4691005,4653446,4627859,4578557,15,1368199,4691005,4759746,51.14,52.19,1059256,1059256,223536,223536,2,2,6,6,84,8,4536785,77,0,0,0,0 + 6 part,1247525,71.817,1.007,0.00,2520.06,435.88,230358,3441108,43490,42859,-,-,30,31,-,-
